id,route_id,route_name,county,pickup_day,pickup_duration_min,num_stops,place_pickup_times
144,R048,Route 48,Waterford,Saturday,56,21,"[{""place"": ""Ballygunner"", ""pickup_time"": ""14:30""}, {""place"": ""Dunmore East"", ""pickup_time"": ""14:38""}, {""place"": ""Kilmacthomas"", ""pickup_time"": ""14:43""}, {""place"": ""Waterford City Centre"", ""pickup_time"": ""14:48""}, {""place"": ""Campile"", ""pickup_time"": ""14:53""}, {""place"": ""Lismore"", ""pickup_time"": ""15:06""}, {""place"": ""Ferrybank"", ""pickup_time"": ""15:12""}, {""place"": ""Kilmeadan"", ""pickup_time"": ""15:20""}, {""place"": ""Glanworth"", ""pickup_time"": ""15:27""}, {""place"": ""Rathgormack"", ""pickup_time"": ""15:37""}, {""place"": ""Clonroche"", ""pickup_time"": ""15:48""}, {""place"": ""The Quays"", ""pickup_time"": ""16:01""}, {""place"": ""Ballybricken"", ""pickup_time"": ""16:10""}, {""place"": ""Ballycullane"", ""pickup_time"": ""16:21""}, {""place"": ""Rooske"", ""pickup_time"": ""16:26""}, {""place"": ""Ardmore"", ""pickup_time"": ""16:36""}, {""place"": ""Dungarvan"", ""pickup_time"": ""16:41""}, {""place"": ""Tallow"", ""pickup_time"": ""16:50""}, {""place"": ""Ferns"", ""pickup_time"": ""16:56""}, {""place"": ""Newtown"", ""pickup_time"": ""17:04""}, {""place"": ""Waterford Port"", ""pickup_time"": ""17:13""}]"
145,R048,Route 48,Waterford,Thursday,87,21,"[{""place"": ""Ballygunner"", ""pickup_time"": ""14:30""}, {""place"": ""Dunmore East"", ""pickup_time"": ""14:43""}, {""place"": ""Kilmacthomas"", ""pickup_time"": ""14:54""}, {""place"": ""Waterford City Centre"", ""pickup_time"": ""15:05""}, {""place"": ""Campile"", ""pickup_time"": ""15:12""}, {""place"": ""Lismore"", ""pickup_time"": ""15:18""}, {""place"": ""Ferrybank"", ""pickup_time"": ""15:27""}, {""place"": ""Kilmeadan"", ""pickup_time"": ""15:41""}, {""place"": ""Glanworth"", ""pickup_time"": ""15:56""}, {""place"": ""Rathgormack"", ""pickup_time"": ""16:01""}, {""place"": ""Clonroche"", ""pickup_time"": ""16:11""}, {""place"": ""The Quays"", ""pickup_time"": ""16:22""}, {""place"": ""Ballybricken"", ""pickup_time"": ""16:37""}, {""place"": ""Ballycullane"", ""pickup_time"": ""16:46""}, {""place"": ""Rooske"", ""pickup_time"": ""16:53""}, {""place"": ""Ardmore"", ""pickup_time"": ""17:01""}, {""place"": ""Dungarvan"", ""pickup_time"": ""17:16""}, {""place"": ""Tallow"", ""pickup_time"": ""17:24""}, {""place"": ""Ferns"", ""pickup_time"": ""17:36""}, {""place"": ""Newtown"", ""pickup_time"": ""17:46""}, {""place"": ""Waterford Port"", ""pickup_time"": ""17:59""}]"
146,R049,Route 49,Galway,Tuesday,78,15,"[{""place"": ""Moycullen"", ""pickup_time"": ""12:30""}, {""place"": ""Spiddal"", ""pickup_time"": ""12:41""}, {""place"": ""Barna"", ""pickup_time"": ""12:48""}, {""place"": ""Kilcolgan"", ""pickup_time"": ""12:59""}, {""place"": ""Gort"", ""pickup_time"": ""13:05""}, {""place"": ""Mervue"", ""pickup_time"": ""13:11""}, {""place"": ""Aughrim"", ""pickup_time"": ""13:25""}, {""place"": ""Ballybrit"", ""pickup_time"": ""13:35""}, {""place"": ""Creggs"", ""pickup_time"": ""13:50""}, {""place"": ""Tuam"", ""pickup_time"": ""14:01""}, {""place"": ""Castlegar"", ""pickup_time"": ""14:15""}, {""place"": ""Carnmore"", ""pickup_time"": ""14:25""}, {""place"": ""Clifden"", ""pickup_time"": ""14:31""}, {""place"": ""Inverin"", ""pickup_time"": ""14:43""}, {""place"": ""Knocknacarra"", ""pickup_time"": ""14:52""}]"
147,R049,Route 49,Galway,Wednesday,74,15,"[{""place"": ""Moycullen"", ""pickup_time"": ""12:30""}, {""place"": ""Spiddal"", ""pickup_time"": ""12:39""}, {""place"": ""Barna"", ""pickup_time"": ""12:50""}, {""place"": ""Kilcolgan"", ""pickup_time"": ""12:55""}, {""place"": ""Gort"", ""pickup_time"": ""13:04""}, {""place"": ""Mervue"", ""pickup_time"": ""13:10""}, {""place"": ""Aughrim"", ""pickup_time"": ""13:24""}, {""place"": ""Ballybrit"", ""pickup_time"": ""13:30""}, {""place"": ""Creggs"", ""pickup_time"": ""13:40""}, {""place"": ""Tuam"", ""pickup_time"": ""13:47""}, {""place"": ""Castlegar"", ""pickup_time"": ""14:02""}, {""place"": ""Carnmore"", ""pickup_time"": ""14:16""}, {""place"": ""Clifden"", ""pickup_time"": ""14:26""}, {""place"": ""Inverin"", ""pickup_time"": ""14:31""}, {""place"": ""Knocknacarra"", ""pickup_time"": ""14:41""}]"
148,R049,Route 49,Galway,Friday,41,15,"[{""place"": ""Moycullen"", ""pickup_time"": ""12:30""}, {""place"": ""Spiddal"", ""pickup_time"": ""12:45""}, {""place"": ""Barna"", ""pickup_time"": ""12:57""}, {""place"": ""Kilcolgan"", ""pickup_time"": ""13:02""}, {""place"": ""Gort"", ""pickup_time"": ""13:10""}, {""place"": ""Mervue"", ""pickup_time"": ""13:17""}, {""place"": ""Aughrim"", ""pickup_time"": ""13:32""}, {""place"": ""Ballybrit"", ""pickup_time"": ""13:38""}, {""place"": ""Creggs"", ""pickup_time"": ""13:50""}, {""place"": ""Tuam"", ""pickup_time"": ""14:01""}, {""place"": ""Castlegar"", ""pickup_time"": ""14:11""}, {""place"": ""Carnmore"", ""pickup_time"": ""14:19""}, {""place"": ""Clifden"", ""pickup_time"": ""14:24""}, {""place"": ""Inverin"", ""pickup_time"": ""14:33""}, {""place"": ""Knocknacarra"", ""pickup_time"": ""14:46""}]"
149,R050,Route 50,Kerry,Monday,65,24,"[{""place"": ""Moyvane"", ""pickup_time"": ""08:15""}, {""place"": ""Farranfore"", ""pickup_time"": ""08:20""}, {""place"": ""Sneem"", ""pickup_time"": ""08:35""}, {""place"": ""Listowel"", ""pickup_time"": ""08:49""}, {""place"": ""Dingle"", ""pickup_time"": ""08:57""}, {""place"": ""Ballybunion"", ""pickup_time"": ""09:06""}, {""place"": ""Glenbeigh"", ""pickup_time"": ""09:20""}, {""place"": ""Annascaul"", ""pickup_time"": ""09:25""}, {""place"": ""Waterville"", ""pickup_time"": ""09:37""}, {""place"": ""Killarney"", ""pickup_time"": ""09:48""}, {""place"": ""Ballinskelligs"", ""pickup_time"": ""09:56""}, {""place"": ""Ballydavid"", ""pickup_time"": ""10:05""}, {""place"": ""Blennerville"", ""pickup_time"": ""10:19""}, {""place"": ""Tralee"", ""pickup_time"": ""10:29""}, {""place"": ""Ballyheigue"", ""pickup_time"": ""10:41""}, {""place"": ""Portmagee"", ""pickup_time"": ""10:52""}, {""place"": ""Killorglin"", ""pickup_time"": ""11:02""}, {""place"": ""Kenmare"", ""pickup_time"": ""11:12""}, {""place"": ""Aghadoe"", ""pickup_time"": ""11:23""}, {""place"": ""Ardfert"", ""pickup_time"": ""11:36""}, {""place"": ""Cahersiveen"", ""pickup_time"": ""11:50""}, {""place"": ""Abbeyfeale"", ""pickup_time"": ""11:58""}, {""place"": ""Castleisland"", ""pickup_time"": ""12:07""}, {""place"": ""Tarbert"", ""pickup_time"": ""12:16""}]"
150,R050,Route 50,Kerry,Thursday,43,24,"[{""place"": ""Moyvane"", ""pickup_time"": ""08:15""}, {""place"": ""Farranfore"", ""pickup_time"": ""08:20""}, {""place"": ""Sneem"", ""pickup_time"": ""08:26""}, {""place"": ""Listowel"", ""pickup_time"": ""08:32""}, {""place"": ""Dingle"", ""pickup_time"": ""08:37""}, {""place"": ""Ballybunion"", ""pickup_time"": ""08:44""}, {""place"": ""Glenbeigh"", ""pickup_time"": ""08:54""}, {""place"": ""Annascaul"", ""pickup_time"": ""09:03""}, {""place"": ""Waterville"", ""pickup_time"": ""09:16""}, {""place"": ""Killarney"", ""pickup_time"": ""09:31""}, {""place"": ""Ballinskelligs"", ""pickup_time"": ""09:41""}, {""place"": ""Ballydavid"", ""pickup_time"": ""09:55""}, {""place"": ""Blennerville"", ""pickup_time"": ""10:06""}, {""place"": ""Tralee"", ""pickup_time"": ""10:19""}, {""place"": ""Ballyheigue"", ""pickup_time"": ""10:29""}, {""place"": ""Portmagee"", ""pickup_time"": ""10:41""}, {""place"": ""Killorglin"", ""pickup_time"": ""10:54""}, {""place"": ""Kenmare"", ""pickup_time"": ""11:06""}, {""place"": ""Aghadoe"", ""pickup_time"": ""11:18""}, {""place"": ""Ardfert"", ""pickup_time"": ""11:32""}, {""place"": ""Cahersiveen"", ""pickup_time"": ""11:43""}, {""place"": ""Abbeyfeale"", ""pickup_time"": ""11:54""}, {""place"": ""Castleisland"", ""pickup_time"": ""12:05""}, {""place"": ""Tarbert"", ""pickup_time"": ""12:15""}]"
151,R050,Route 50,Kerry,Friday,75,24,"[{""place"": ""Moyvane"", ""pickup_time"": ""08:15""}, {""place"": ""Farranfore"", ""pickup_time"": ""08:24""}, {""place"": ""Sneem"", ""pickup_time"": ""08:35""}, {""place"": ""Listowel"", ""pickup_time"": ""08:44""}, {""place"": ""Dingle"", ""pickup_time"": ""08:55""}, {""place"": ""Ballybunion"", ""pickup_time"": ""09:01""}, {""place"": ""Glenbeigh"", ""pickup_time"": ""09:11""}, {""place"": ""Annascaul"", ""pickup_time"": ""09:25""}, {""place"": ""Waterville"", ""pickup_time"": ""09:39""}, {""place"": ""Killarney"", ""pickup_time"": ""09:45""}, {""place"": ""Ballinskelligs"", ""pickup_time"": ""09:57""}, {""place"": ""Ballydavid"", ""pickup_time"": ""10:04""}, {""place"": ""Blennerville"", ""pickup_time"": ""10:17""}, {""place"": ""Tralee"", ""pickup_time"": ""10:32""}, {""place"": ""Ballyheigue"", ""pickup_time"": ""10:40""}, {""place"": ""Portmagee"", ""pickup_time"": ""10:54""}, {""place"": ""Killorglin"", ""pickup_time"": ""10:59""}, {""place"": ""Kenmare"", ""pickup_time"": ""11:13""}, {""place"": ""Aghadoe"", ""pickup_time"": ""11:25""}, {""place"": ""Ardfert"", ""pickup_time"": ""11:34""}, {""place"": ""Cahersiveen"", ""pickup_time"": ""11:47""}, {""place"": ""Abbeyfeale"", ""pickup_time"": ""11:55""}, {""place"": ""Castleisland"", ""pickup_time"": ""12:05""}, {""place"": ""Tarbert"", ""pickup_time"": ""12:13""}]"
152,R051,Route 51,Wexford,Sunday,60,8,"[{""place"": ""Gorey"", ""pickup_time"": ""10:30""}, {""place"": ""Oulart"", ""pickup_time"": ""10:35""}, {""place"": ""Kilmore"", ""pickup_time"": ""10:45""}, {""place"": ""Rosslare"", ""pickup_time"": ""10:55""}, {""place"": ""Ballynamintra"", ""pickup_time"": ""11:00""}, {""place"": ""Gorey Village"", ""pickup_time"": ""11:09""}, {""place"": ""Johnstown"", ""pickup_time"": ""11:14""}, {""place"": ""Ballinascorney"", ""pickup_time"": ""11:24""}]"
153,R051,Route 51,Wexford,Saturday,33,8,"[{""place"": ""Gorey"", ""pickup_time"": ""10:30""}, {""place"": ""Oulart"", ""pickup_time"": ""10:44""}, {""place"": ""Kilmore"", ""pickup_time"": ""10:57""}, {""place"": ""Rosslare"", ""pickup_time"": ""11:12""}, {""place"": ""Ballynamintra"", ""pickup_time"": ""11:18""}, {""place"": ""Gorey Village"", ""pickup_time"": ""11:27""}, {""place"": ""Johnstown"", ""pickup_time"": ""11:40""}, {""place"": ""Ballinascorney"", ""pickup_time"": ""11:54""}]"
154,R051,Route 51,Wexford,Monday,65,8,"[{""place"": ""Gorey"", ""pickup_time"": ""10:30""}, {""place"": ""Oulart"", ""pickup_time"": ""10:44""}, {""place"": ""Kilmore"", ""pickup_time"": ""10:49""}, {""place"": ""Rosslare"", ""pickup_time"": ""11:02""}, {""place"": ""Ballynamintra"", ""pickup_time"": ""11:12""}, {""place"": ""Gorey Village"", ""pickup_time"": ""11:19""}, {""place"": ""Johnstown"", ""pickup_time"": ""11:33""}, {""place"": ""Ballinascorney"", ""pickup_time"": ""11:40""}]"
155,R051,Route 51,Wexford,Wednesday,58,8,"[{""place"": ""Gorey"", ""pickup_time"": ""10:30""}, {""place"": ""Oulart"", ""pickup_time"": ""10:42""}, {""place"": ""Kilmore"", ""pickup_time"": ""10:55""}, {""place"": ""Rosslare"", ""pickup_time"": ""11:07""}, {""place"": ""Ballynamintra"", ""pickup_time"": ""11:16""}, {""place"": ""Gorey Village"", ""pickup_time"": ""11:25""}, {""place"": ""Johnstown"", ""pickup_time"": ""11:39""}, {""place"": ""Ballinascorney"", ""pickup_time"": ""11:44""}]"
156,R052,Route 52,Dublin,Wednesday,100,10,"[{""place"": ""Raheny"", ""pickup_time"": ""10:00""}, {""place"": ""Trinity College"", ""pickup_time"": ""10:08""}, {""place"": ""Phoenix Park"", ""pickup_time"": ""10:18""}, {""place"": ""Blackrock"", ""pickup_time"": ""10:33""}, {""place"": ""Temple Bar"", ""pickup_time"": ""10:45""}, {""place"": ""Finglas"", ""pickup_time"": ""10:56""}, {""place"": ""Dublin Castle"", ""pickup_time"": ""11:03""}, {""place"": ""Drumcondra"", ""pickup_time"": ""11:16""}, {""place"": ""Dublin City Centre"", ""pickup_time"": ""11:27""}, {""place"": ""Ranelagh"", ""pickup_time"": ""11:34""}]"
157,R052,Route 52,Dublin,Thursday,89,10,"[{""place"": ""Raheny"", ""pickup_time"": ""10:00""}, {""place"": ""Trinity College"", ""pickup_time"": ""10:06""}, {""place"": ""Phoenix Park"", ""pickup_time"": ""10:12""}, {""place"": ""Blackrock"", ""pickup_time"": ""10:18""}, {""place"": ""Temple Bar"", ""pickup_time"": ""10:33""}, {""place"": ""Finglas"", ""pickup_time"": ""10:40""}, {""place"": ""Dublin Castle"", ""pickup_time"": ""10:48""}, {""place"": ""Drumcondra"", ""pickup_time"": ""11:00""}, {""place"": ""Dublin City Centre"", ""pickup_time"": ""11:08""}, {""place"": ""Ranelagh"", ""pickup_time"": ""11:19""}]"
158,R052,Route 52,Dublin,Saturday,116,10,"[{""place"": ""Raheny"", ""pickup_time"": ""10:00""}, {""place"": ""Trinity College"", ""pickup_time"": ""10:10""}, {""place"": ""Phoenix Park"", ""pickup_time"": ""10:23""}, {""place"": ""Blackrock"", ""pickup_time"": ""10:37""}, {""place"": ""Temple Bar"", ""pickup_time"": ""10:43""}, {""place"": ""Finglas"", ""pickup_time"": ""10:54""}, {""place"": ""Dublin Castle"", ""pickup_time"": ""11:04""}, {""place"": ""Drumcondra"", ""pickup_time"": ""11:15""}, {""place"": ""Dublin City Centre"", ""pickup_time"": ""11:26""}, {""place"": ""Ranelagh"", ""pickup_time"": ""11:31""}]"
159,R053,Route 53,Waterford,Saturday,90,9,"[{""place"": ""Kilmacthomas"", ""pickup_time"": ""09:00""}, {""place"": ""Tramore"", ""pickup_time"": ""09:08""}, {""place"": ""Waterford Port"", ""pickup_time"": ""09:14""}, {""place"": ""Clonroche"", ""pickup_time"": ""09:20""}, {""place"": ""Cappoquin"", ""pickup_time"": ""09:28""}, {""place"": ""Dungarvan"", ""pickup_time"": ""09:43""}, {""place"": ""Campile"", ""pickup_time"": ""09:55""}, {""place"": ""The Quays"", ""pickup_time"": ""10:02""}, {""place"": ""Kilmeadan"", ""pickup_time"": ""10:16""}]"
160,R053,Route 53,Waterford,Tuesday,32,9,"[{""place"": ""Kilmacthomas"", ""pickup_time"": ""09:00""}, {""place"": ""Tramore"", ""pickup_time"": ""09:07""}, {""place"": ""Waterford Port"", ""pickup_time"": ""09:14""}, {""place"": ""Clonroche"", ""pickup_time"": ""09:22""}, {""place"": ""Cappoquin"", ""pickup_time"": ""09:31""}, {""place"": ""Dungarvan"", ""pickup_time"": ""09:44""}, {""place"": ""Campile"", ""pickup_time"": ""09:55""}, {""place"": ""The Quays"", ""pickup_time"": ""10:00""}, {""place"": ""Kilmeadan"", ""pickup_time"": ""10:10""}]"
161,R054,Route 54,Cork,Wednesday,52,22,"[{""place"": ""Kinsale"", ""pickup_time"": ""11:00""}, {""place"": ""Carrigtwohill"", ""pickup_time"": ""11:08""}, {""place"": ""Macroom"", ""pickup_time"": ""11:18""}, {""place"": ""Cork City Centre"", ""pickup_time"": ""11:25""}, {""place"": ""Ballintemple"", ""pickup_time"": ""11:38""}, {""place"": ""Shandon"", ""pickup_time"": ""11:44""}, {""place"": ""Blackpool"", ""pickup_time"": ""11:56""}, {""place"": ""Wilton"", ""pickup_time"": ""12:07""}, {""place"": ""Bandon"", ""pickup_time"": ""12:22""}, {""place"": ""Rathcormac"", ""pickup_time"": ""12:33""}, {""place"": ""Cobh"", ""pickup_time"": ""12:40""}, {""place"": ""Douglas"", ""pickup_time"": ""12:48""}, {""place"": ""Cork Airport"", ""pickup_time"": ""12:55""}, {""place"": ""Midleton"", ""pickup_time"": ""13:08""}, {""place"": ""Carrigaline"", ""pickup_time"": ""13:22""}, {""place"": ""Ballincollig"", ""pickup_time"": ""13:31""}, {""place"": ""Mallow"", ""pickup_time"": ""13:46""}, {""place"": ""Fota"", ""pickup_time"": ""13:57""}, {""place"": ""Little Island"", ""pickup_time"": ""14:02""}, {""place"": ""Skibbereen"", ""pickup_time"": ""14:08""}, {""place"": ""Youghal"", ""pickup_time"": ""14:16""}, {""place"": ""Glanmire"", ""pickup_time"": ""14:22""}]"
162,R054,Route 54,Cork,Monday,118,22,"[{""place"": ""Kinsale"", ""pickup_time"": ""11:00""}, {""place"": ""Carrigtwohill"", ""pickup_time"": ""11:08""}, {""place"": ""Macroom"", ""pickup_time"": ""11:17""}, {""place"": ""Cork City Centre"", ""pickup_time"": ""11:29""}, {""place"": ""Ballintemple"", ""pickup_time"": ""11:38""}, {""place"": ""Shandon"", ""pickup_time"": ""11:44""}, {""place"": ""Blackpool"", ""pickup_time"": ""11:52""}, {""place"": ""Wilton"", ""pickup_time"": ""12:00""}, {""place"": ""Bandon"", ""pickup_time"": ""12:11""}, {""place"": ""Rathcormac"", ""pickup_time"": ""12:17""}, {""place"": ""Cobh"", ""pickup_time"": ""12:30""}, {""place"": ""Douglas"", ""pickup_time"": ""12:36""}, {""place"": ""Cork Airport"", ""pickup_time"": ""12:45""}, {""place"": ""Midleton"", ""pickup_time"": ""12:58""}, {""place"": ""Carrigaline"", ""pickup_time"": ""13:06""}, {""place"": ""Ballincollig"", ""pickup_time"": ""13:15""}, {""place"": ""Mallow"", ""pickup_time"": ""13:27""}, {""place"": ""Fota"", ""pickup_time"": ""13:37""}, {""place"": ""Little Island"", ""pickup_time"": ""13:49""}, {""place"": ""Skibbereen"", ""pickup_time"": ""13:56""}, {""place"": ""Youghal"", ""pickup_time"": ""14:06""}, {""place"": ""Glanmire"", ""pickup_time"": ""14:16""}]"
163,R055,Route 55,Limerick,Wednesday,100,14,"[{""place"": ""Cobbetstown"", ""pickup_time"": ""08:15""}, {""place"": ""Coonagh"", ""pickup_time"": ""08:22""}, {""place"": ""O'Connell Street"", ""pickup_time"": ""08:32""}, {""place"": ""Kilmallock"", ""pickup_time"": ""08:46""}, {""place"": ""Kingston Park"", ""pickup_time"": ""08:55""}, {""place"": ""Shannon"", ""pickup_time"": ""09:05""}, {""place"": ""Anker"", ""pickup_time"": ""09:20""}, {""place"": ""St. Nessan's Park"", ""pickup_time"": ""09:33""}, {""place"": ""Old Town"", ""pickup_time"": ""09:44""}, {""place"": ""Woodview"", ""pickup_time"": ""09:53""}, {""place"": ""Murroe"", ""pickup_time"": ""09:58""}, {""place"": ""Markets Field"", ""pickup_time"": ""10:04""}, {""place"": ""St. Mary's Park"", ""pickup_time"": ""10:17""}, {""place"": ""Dooradoyle"", ""pickup_time"": ""10:32""}]"
164,R055,Route 55,Limerick,Tuesday,76,14,"[{""place"": ""Cobbetstown"", ""pickup_time"": ""08:15""}, {""place"": ""Coonagh"", ""pickup_time"": ""08:28""}, {""place"": ""O'Connell Street"", ""pickup_time"": ""08:33""}, {""place"": ""Kilmallock"", ""pickup_time"": ""08:38""}, {""place"": ""Kingston Park"", ""pickup_time"": ""08:44""}, {""place"": ""Shannon"", ""pickup_time"": ""08:57""}, {""place"": ""Anker"", ""pickup_time"": ""09:08""}, {""place"": ""St. Nessan's Park"", ""pickup_time"": ""09:20""}, {""place"": ""Old Town"", ""pickup_time"": ""09:27""}, {""place"": ""Woodview"", ""pickup_time"": ""09:32""}, {""place"": ""Murroe"", ""pickup_time"": ""09:40""}, {""place"": ""Markets Field"", ""pickup_time"": ""09:55""}, {""place"": ""St. Mary's Park"", ""pickup_time"": ""10:08""}, {""place"": ""Dooradoyle"", ""pickup_time"": ""10:22""}]"
165,R055,Route 55,Limerick,Friday,86,14,"[{""place"": ""Cobbetstown"", ""pickup_time"": ""08:15""}, {""place"": ""Coonagh"", ""pickup_time"": ""08:28""}, {""place"": ""O'Connell Street"", ""pickup_time"": ""08:37""}, {""place"": ""Kilmallock"", ""pickup_time"": ""08:45""}, {""place"": ""Kingston Park"", ""pickup_time"": ""08:54""}, {""place"": ""Shannon"", ""pickup_time"": ""09:00""}, {""place"": ""Anker"", ""pickup_time"": ""09:09""}, {""place"": ""St. Nessan's Park"", ""pickup_time"": ""09:16""}, {""place"": ""Old Town"", ""pickup_time"": ""09:28""}, {""place"": ""Woodview"", ""pickup_time"": ""09:40""}, {""place"": ""Murroe"", ""pickup_time"": ""09:50""}, {""place"": ""Markets Field"", ""pickup_time"": ""09:55""}, {""place"": ""St. Mary's Park"", ""pickup_time"": ""10:10""}, {""place"": ""Dooradoyle"", ""pickup_time"": ""10:24""}]"
166,R055,Route 55,Limerick,Sunday,82,14,"[{""place"": ""Cobbetstown"", ""pickup_time"": ""08:15""}, {""place"": ""Coonagh"", ""pickup_time"": ""08:24""}, {""place"": ""O'Connell Street"", ""pickup_time"": ""08:36""}, {""place"": ""Kilmallock"", ""pickup_time"": ""08:49""}, {""place"": ""Kingston Park"", ""pickup_time"": ""08:56""}, {""place"": ""Shannon"", ""pickup_time"": ""09:10""}, {""place"": ""Anker"", ""pickup_time"": ""09:15""}, {""place"": ""St. Nessan's Park"", ""pickup_time"": ""09:27""}, {""place"": ""Old Town"", ""pickup_time"": ""09:36""}, {""place"": ""Woodview"", ""pickup_time"": ""09:49""}, {""place"": ""Murroe"", ""pickup_time"": ""09:59""}, {""place"": ""Markets Field"", ""pickup_time"": ""10:05""}, {""place"": ""St. Mary's Park"", ""pickup_time"": ""10:13""}, {""place"": ""Dooradoyle"", ""pickup_time"": ""10:21""}]"
167,R056,Route 56,Wicklow,Monday,114,21,"[{""place"": ""Ballygar"", ""pickup_time"": ""11:00""}, {""place"": ""Newtownmountkennedy"", ""pickup_time"": ""11:15""}, {""place"": ""Greystones"", ""pickup_time"": ""11:26""}, {""place"": ""Carnew"", ""pickup_time"": ""11:36""}, {""place"": ""Kilpedder"", ""pickup_time"": ""11:48""}, {""place"": ""Ballymore"", ""pickup_time"": ""11:59""}, {""place"": ""Hollywood"", ""pickup_time"": ""12:06""}, {""place"": ""Arklow"", ""pickup_time"": ""12:13""}, {""place"": ""Kilmacanogue"", ""pickup_time"": ""12:24""}, {""place"": ""Ballygannon"", ""pickup_time"": ""12:37""}, {""place"": ""Sallygap"", ""pickup_time"": ""12:46""}, {""place"": ""Tintern"", ""pickup_time"": ""12:54""}, {""place"": ""Rathdrum"", ""pickup_time"": ""13:02""}, {""place"": ""Bray"", ""pickup_time"": ""13:17""}, {""place"": ""Brittas Bay"", ""pickup_time"": ""13:29""}, {""place"": ""Avoca"", ""pickup_time"": ""13:44""}, {""place"": ""Shillelagh"", ""pickup_time"": ""13:51""}, {""place"": ""Dunlavin"", ""pickup_time"": ""13:57""}, {""place"": ""Aughrim"", ""pickup_time"": ""14:09""}, {""place"": ""Glencree"", ""pickup_time"": ""14:19""}, {""place"": ""Kilcoole"", ""pickup_time"": ""14:26""}]"
168,R056,Route 56,Wicklow,Saturday,83,21,"[{""place"": ""Ballygar"", ""pickup_time"": ""11:00""}, {""place"": ""Newtownmountkennedy"", ""pickup_time"": ""11:13""}, {""place"": ""Greystones"", ""pickup_time"": ""11:28""}, {""place"": ""Carnew"", ""pickup_time"": ""11:38""}, {""place"": ""Kilpedder"", ""pickup_time"": ""11:51""}, {""place"": ""Ballymore"", ""pickup_time"": ""11:57""}, {""place"": ""Hollywood"", ""pickup_time"": ""12:08""}, {""place"": ""Arklow"", ""pickup_time"": ""12:13""}, {""place"": ""Kilmacanogue"", ""pickup_time"": ""12:24""}, {""place"": ""Ballygannon"", ""pickup_time"": ""12:38""}, {""place"": ""Sallygap"", ""pickup_time"": ""12:49""}, {""place"": ""Tintern"", ""pickup_time"": ""12:54""}, {""place"": ""Rathdrum"", ""pickup_time"": ""13:05""}, {""place"": ""Bray"", ""pickup_time"": ""13:14""}, {""place"": ""Brittas Bay"", ""pickup_time"": ""13:29""}, {""place"": ""Avoca"", ""pickup_time"": ""13:44""}, {""place"": ""Shillelagh"", ""pickup_time"": ""13:59""}, {""place"": ""Dunlavin"", ""pickup_time"": ""14:07""}, {""place"": ""Aughrim"", ""pickup_time"": ""14:18""}, {""place"": ""Glencree"", ""pickup_time"": ""14:29""}, {""place"": ""Kilcoole"", ""pickup_time"": ""14:40""}]"
169,R056,Route 56,Wicklow,Tuesday,104,21,"[{""place"": ""Ballygar"", ""pickup_time"": ""11:00""}, {""place"": ""Newtownmountkennedy"", ""pickup_time"": ""11:13""}, {""place"": ""Greystones"", ""pickup_time"": ""11:26""}, {""place"": ""Carnew"", ""pickup_time"": ""11:33""}, {""place"": ""Kilpedder"", ""pickup_time"": ""11:47""}, {""place"": ""Ballymore"", ""pickup_time"": ""11:58""}, {""place"": ""Hollywood"", ""pickup_time"": ""12:06""}, {""place"": ""Arklow"", ""pickup_time"": ""12:12""}, {""place"": ""Kilmacanogue"", ""pickup_time"": ""12:23""}, {""place"": ""Ballygannon"", ""pickup_time"": ""12:30""}, {""place"": ""Sallygap"", ""pickup_time"": ""12:38""}, {""place"": ""Tintern"", ""pickup_time"": ""12:44""}, {""place"": ""Rathdrum"", ""pickup_time"": ""12:59""}, {""place"": ""Bray"", ""pickup_time"": ""13:06""}, {""place"": ""Brittas Bay"", ""pickup_time"": ""13:20""}, {""place"": ""Avoca"", ""pickup_time"": ""13:28""}, {""place"": ""Shillelagh"", ""pickup_time"": ""13:36""}, {""place"": ""Dunlavin"", ""pickup_time"": ""13:43""}, {""place"": ""Aughrim"", ""pickup_time"": ""13:48""}, {""place"": ""Glencree"", ""pickup_time"": ""13:55""}, {""place"": ""Kilcoole"", ""pickup_time"": ""14:10""}]"
170,R057,Route 57,Cork,Saturday,46,11,"[{""place"": ""Mallow"", ""pickup_time"": ""13:45""}, {""place"": ""Ballintemple"", ""pickup_time"": ""13:57""}, {""place"": ""Cork City Centre"", ""pickup_time"": ""14:12""}, {""place"": ""Macroom"", ""pickup_time"": ""14:23""}, {""place"": ""Bandon"", ""pickup_time"": ""14:28""}, {""place"": ""Shandon"", ""pickup_time"": ""14:40""}, {""place"": ""Little Island"", ""pickup_time"": ""14:45""}, {""place"": ""Ballincollig"", ""pickup_time"": ""15:00""}, {""place"": ""Blarney"", ""pickup_time"": ""15:07""}, {""place"": ""Midleton"", ""pickup_time"": ""15:12""}, {""place"": ""Fermoy"", ""pickup_time"": ""15:23""}]"
